date,bases,open_access_bases,bytes,open_access_bytes
"09/01/2017",13150212375455221,5430116800290454,6279391618103262,3292207103614830
"09/02/2017",13154727866862485,5430393272507081,6281481674113625,3292449360325429
"09/03/2017",13157407900224535,5430790353491948,6282622811392556,3292650511030264
"09/04/2017",13160262090207305,5432606058586998,6284282249260943,3293569346791562
"09/05/2017",13165149109714212,5437493078093905,6287189672695526,3296476770226145
"09/06/2017",13171104711014393,5442404589479886,6290648242286559,3299186246030186
"09/07/2017",13182819082081533,5454028389591616,6295937850633393,3304440738325012
"09/08/2017",13187716009946494,5458173663053957,6298632216085850,3306582689033453
"09/09/2017",13190130533215401,5460120042746464,6300006134314226,3307615931321742
"09/10/2017",13191917150932011,5461207411801834,6301035787352391,3308141759107829
"09/11/2017",13211542396444367,5474934223060410,6310012415618343,3314226357517467
"09/12/2017",13239411902541190,5481691379150872,6322905268697055,3317846341344017
"09/13/2017",13246497467943162,5484911500232266,6325983151478911,3319517230038863
"09/14/2017",13257588463089372,5493359460969143,6332106113426212,3324146226828928
"09/15/2017",13263378998780966,5498611006063067,6335459944760315,3327099933234099
"09/16/2017",13277155483529917,5511843936592768,6339984089734356,3331221768871221
"09/17/2017",13278660838814637,5512273369252368,6340986403810574,3331432151629745
"09/18/2017",13301455060575011,5518801565707336,6348996354447322,3334509805214715
"09/19/2017",13308969624498772,5525408776359338,6353039458912494,3338026053941164
"09/20/2017",13335657439383312,5536683802684315,6364034729898130,3344643765974320
"09/21/2017",13346349504668470,5546978063481889,6371167360213478,3351545368562224
"09/22/2017",13362758368305631,5551243232655184,6377070432825322,3353831751256415
"09/23/2017",13371561006470076,5554701007771733,6380965493314871,3355848628617172
"09/24/2017",13373687995446489,5556425829099266,6381986143069706,3356623003027641
"09/25/2017",13406836949191776,5560679593233187,6398386654013703,3359017446169104
"09/26/2017",13414220464178497,5564882216105726,6402803498745679,3361214962260933
"09/27/2017",13418433321206365,5567790492000649,6405233006057737,3362699304671637
"09/28/2017",13430577232844348,5574210377788106,6410879102760208,3366599980025912
"09/29/2017",13709105762535599,5579892763822205,6487964247781788,3368913404254226
"09/30/2017",13721204011859241,5590852915295967,6493949844619636,3374075259889742
"10/01/2017",13727487480358003,5596002335010229,6497353113561806,3376654396342667
"10/02/2017",13732241342306254,5599301043859365,6500149046781224,3378600149417410
"10/03/2017",13850309512397316,5603197856246829,6531298349173377,3381113033403308
"10/04/2017",13855965407853996,5605749016389833,6534162779058221,3382411325099470
"10/05/2017",13858344338914415,5607102281976071,6535305425593092,3383063509350566
"10/06/2017",13862525132746481,5609983637953337,6537625559181971,3384457146900827
"10/07/2017",13863634550759941,5610588763885897,6538323131136234,3384788828324314
"10/08/2017",13865632491993491,5611023623360357,6539629341666271,3384943004561342
"10/09/2017",13867278573737719,5611905450042205,6540684488750469,3385423304812546
"10/10/2017",13872429457135220,5615778569402786,6544008226518775,3387789838018520
"10/11/2017",13894764475791608,5636836599023414,6555777866793189,3398592038308282
"10/12/2017",13903279432418964,5642546561828262,6560751026271157,3402071804709679
"10/13/2017",13914344557988296,5652026214669254,6565191552216043,3405334309181033
"10/14/2017",13915465555938243,5652616917572731,6565926338057165,3405683595299988
"10/15/2017",13918102031949477,5653652311038485,6567811705864662,3406388921740221
"10/16/2017",13930787706807755,5662866541510021,6574512496206116,3410716779425611
"10/17/2017",13946781322072009,5678326034368955,6583519143651087,3419330718346195
"10/18/2017",13955218649226845,5685649376764553,6587776341508640,3422774957577064
"10/19/2017",13958266940397709,5688430722321937,6589313221270777,3424115612375232
"10/20/2017",13966349866341831,5695163217892529,6594063571516760,3427864788242979
"10/21/2017",13973727224698994,5700707697911292,6599103093247200,3431554232970516
"10/22/2017",13980023825539569,5706210081159937,6602538068384788,3434409882836740
"10/23/2017",13988770912442709,5714139624674247,6607160224609952,3438424171437448
"10/24/2017",13996454095378728,5721506822088471,6611045023104221,3442088555276441
"10/25/2017",14012681329699142,5733347511294557,6619734019351838,3448235004425072
"10/26/2017",14035341274640078,5755025411774793,6626851592126514,3455063353541554
"10/27/2017",14041941158969103,5758937928786051,6630411530209188,3456836419830434
"10/28/2017",14046273643541791,5762719892188899,6632958307703600,3458978961724644
"10/29/2017",14053763617128058,5769391697960157,6636861761304965,3462272933852461
"10/30/2017",14067117215124529,5781647008519984,6643502113387870,3468112692732866
"10/31/2017",14075915169385983,5789550457599731,6647535404820667,3471492367340388
"11/01/2017",14089958295342862,5801965973276785,6654370216658960,3477513720191718
"11/02/2017",14096051922852386,5806987440066773,6657386608784548,3479737645080114
"11/03/2017",14099599582577882,5810535099792269,6659291176283555,3481642212579121
"11/04/2017",14104493128392638,5814077258577305,6661566082498808,3482928383163161
"11/05/2017",14113179513118326,5822763643302993,6666270903228221,3487633203892574
"11/06/2017",14114801223768502,5824385353953169,6667022076864747,3488384377529100
"11/07/2017",14119911337072477,5829495467257144,6669716879025937,3491079179690290
"11/08/2017",14123942698528527,5833526828713194,6671614590124196,3492976890788549
"11/09/2017",14126515895987468,5836100026172135,6672869154450012,3494231455114365
"11/10/2017",14133956686693678,5843540816878345,6676661020974382,3498023321638735
"11/11/2017",14135695299347414,5845047763406681,6677507382477954,3498701046910049
"11/12/2017",14137446941098029,5846799405157296,6678380840278841,3499574504710936
"11/13/2017",14305882133780291,5848786238408446,6724771253954358,3500870886288200
"11/14/2017",14311934081369622,5854603185078257,6728023537876175,3503951803126747
"11/15/2017",14337533299814019,5879449711825254,6741801934750672,3517287631233759
"11/16/2017",14354402014084537,5885198390644788,6749846515986681,3519903224285011
"11/17/2017",14361376486727284,5891449366336192,6753556126178514,3523171441319723
"11/18/2017",14362693860507606,5892146000943895,6754413615610285,3523590507176904
"11/19/2017",14363164872047826,5892243488907924,6754703599026696,3523629318897826
"11/20/2017",14369369569484195,5894504197906350,6757518084335047,3524742314800744
"11/21/2017",14375457995455367,5899973590003700,6760607881804128,3527394530332864
"11/22/2017",14389775395655488,5913758360420198,6768114866112631,3534499925643958
"11/23/2017",14392860798116338,5916843762881048,6769627592922130,3536012652453457
"11/24/2017",14394993940022502,5918440407878292,6770911101953997,3536895123407704
"11/25/2017",14395812366531848,5918727814128988,6771474218098516,3537056415048125
"11/26/2017",14398756701072750,5921403335535650,6772994984044326,3538372469569112
"11/27/2017",14402127998457182,5924242530116612,6774821886284601,3539800803348492
"11/28/2017",14419641415183681,5938330464033188,6783896857491927,3547095280577689
"11/29/2017",14431157253631870,5943082466854474,6788194043698310,3549659608536519
"11/30/2017",14443267765777803,5954347721918648,6794282967195611,3555330760764584
"12/01/2017",14451911755949561,5962178683202336,6799329933544703,3559771188654664
"12/02/2017",14455943428081717,5966210355334492,6801696411673038,3562137666782999
"12/03/2017",14457299766948670,5967023978738925,6802496289232803,3562520240997276
"12/04/2017",14459011018940934,5968468329444299,6803571012147412,3563391663628021
"12/05/2017",14466228347589612,5972244031393664,6807839243545753,3565760410361334
"12/06/2017",14494246073376561,5988072015070258,6820964283986393,3573643006566387
"12/07/2017",14496051060275048,5989603958917835,6822071956047590,3574546317644198
"12/08/2017",14500511078447118,5994063977089905,6824216592858595,3576690954455203
"12/09/2017",14501931276640483,5995484175283270,6824853136034512,3577327497631120
"12/10/2017",14503083227439285,5996365737395462,6825444235134572,3577723282294458
"12/11/2017",14505024554949075,5998039311483932,6826499986289956,3578582989669908
"12/12/2017",14512595856701801,6004917038920398,6831366712070732,3583058062449260
"12/13/2017",14565151553708044,6009830714581514,6846196920456340,3585580097504644
"12/14/2017",14569531453540161,6013676897072691,6848870800240269,3587858051417151
"12/15/2017",14590147217268288,6034028204802018,6859744249698589,3598537973583897
"12/16/2017",14593953123430683,6037570672185663,6861850404990412,3600446230769580
"12/17/2017",14599096173871220,6042447648456720,6864710660901891,3603109475872736
"12/18/2017",14601778091338766,6045129565924266,6866190220640126,3604589035610971
"12/19/2017",14611665356823717,6054753550443017,6871833544148953,3610038205410035
"12/20/2017",14619893370395363,6057604958935243,6875624872942165,3612064106226665
"12/21/2017",14625885972132485,6063221444558275,6878941094085776,3615154188464332
"12/22/2017",14638723671198312,6076059143624102,6884458395232012,3620671489610568
"12/23/2017",14640079004753076,6077146818242006,6885157605839327,3621167092668837
"12/24/2017",14640556703475945,6077360281202105,6885452718814953,3621268021018911
"12/25/2017",14641081745451158,6077885323177318,6886041623184916,3621856925388874
"12/26/2017",14649124366697435,6085927944423595,6890655408878603,3626470711082561
"12/27/2017",14650568111988679,6086839977250409,6891443632251143,3626864295470954
"12/28/2017",14654529385655339,6090527080500199,6893650957202427,3628865720300585
"12/29/2017",14656600820917495,6092598515762355,6894715766353433,3629930529451591
"12/30/2017",14659693891188422,6094636476322032,6896990153324876,3631421305136885
"12/31/2017",14670608503795605,6105281030629725,6902610267339677,3636839180534178
"01/01/2018",14686126895135468,6120530595314988,6911157989525839,3645187142907495
"01/02/2018",14702835968692887,6137239668872407,6919727540744061,3653756694125717
"01/03/2018",14707987078585096,6140203654045813,6922591734488149,3655132612268351
"01/04/2018",14712485771792432,6144434313006949,6925122562583244,3657466128826951
"01/05/2018",14717030011609006,6147946072003951,6927335619115470,3659233461714363
"01/06/2018",14720576986236840,6150951473053855,6929113126160464,3660601566382966
"01/07/2018",14722815052736988,6153189539554003,6930147745895871,3661636186118373
"01/08/2018",14729675932426050,6159254278995085,6933903449137076,3664804762630533
"01/09/2018",14736843187148171,6166421533717206,6937133911374015,3668035224867472
"01/10/2018",14748959983710925,6178538330279960,6942359422274579,3673260735768036
"01/11/2018",14755603185567574,6184639109597419,6945900316480319,3676394898569603
"01/12/2018",14761494398900536,6190517221179172,6949554602941965,3680044558661009
"01/13/2018",14765293813789229,6194316636067865,6953524418126098,3684014373845142
"01/14/2018",14767392605244948,6195881184930224,6954623429045719,3684722015266001
"01/15/2018",14770648854974174,6198598301366360,6956425296267804,3686125809725795
"01/16/2018",14774911142792672,6202598394398298,6958775982049535,3688283438145742
"01/17/2018",14779173204873954,6206860456479580,6960815723718192,3690323179814399
"01/18/2018",14787661629051615,6215348880657241,6964856479850534,3694363935946741
"01/19/2018",14793605758498302,6221292573514398,6966905543983158,3696412801023806
"01/20/2018",14794121332533958,6221808147550054,6967148908554473,3696656165595121
"01/21/2018",14794968049649823,6222654864665919,6967634945060484,3697142202101132
"01/22/2018",14796130881147527,6223817696163623,6968344648593635,3697851905634283
"01/23/2018",14806870685163998,6234557500180094,6973482566280680,3702989823321328
"01/24/2018",14810654440963702,6238341255979798,6975410077562095,3704917334602743
"01/25/2018",14819775962969550,6247029190676055,6979708415476469,3709048359863250
"01/26/2018",14838941924207962,6266195151914467,6988497200680848,3717837145067629
"01/27/2018",14839857766806415,6267110994512920,6988933829865290,3718273774252071
"01/28/2018",14841073040392558,6267546209484273,6989738865432625,3718500116499603
"01/29/2018",14848218497576911,6272016827507296,6993718626045300,3720494871688700
"01/30/2018",14858448795695972,6280431647070447,6997975557192867,3724221158212097
"01/31/2018",14912577245379452,6333502145691297,7021313825869657,3746775444932744
"02/01/2018",14926183145737102,6346577473795687,7028399203755714,3753465914442166
"02/02/2018",14963118360708202,6348490101406475,7046748980483883,3755110849667152
"02/03/2018",14968169311639874,6352744749002067,7048606536820043,3756380822157631
"02/04/2018",14970924642106573,6355500079468766,7049861174803477,3757635460141065
"02/05/2018",14978823859443998,6361465940771651,7054359808392244,3760701182869262
"02/06/2018",14982649112019697,6364893947667814,7056337914027389,3762486211855901
"02/07/2018",14990456721771271,6367833889747602,7060013046526961,3763977713450094
"02/08/2018",14998804827898330,6375357523609385,7065283250519159,3768758753711001
"02/09/2018",15007043460930980,6380603122427537,7069804873367275,3771733951051199
"02/10/2018",15007546915596765,6381106577093322,7070054158178106,3771983235862030
"02/11/2018",15012759932275807,6385796255977104,7072811233392628,3774355222443235
"02/12/2018",15023124123214843,6395092492537180,7077844741069183,3778608404590073
"02/13/2018",15033763855985764,6405206695514081,7083543218189601,3783922095453238
"02/14/2018",15042182265358239,6413100187234346,7087553746349374,3787543298763365
"02/15/2018",15047567553458803,6418485475334910,7090082441780521,3790071994194512
"02/16/2018",15052047488871178,6422439400158685,7092316820052011,3791917501570320
"02/17/2018",15053655397877948,6422994079991885,7093299220925006,3792131525049551
"02/18/2018",15053814361068437,6423153043182374,7093370607686833,3792202911811378
"02/19/2018",15057123758921298,6425892600177985,7095118870226846,3793522134876321
"02/20/2018",15062033420636282,6430224916367099,7097700529778845,3795694356692110
"02/21/2018",15069668333006568,6436068115473385,7101958096301463,3799187129881375
"02/22/2018",15076808005042791,6442168768430446,7105674741898906,3802210246167851
"02/23/2018",15082953891096969,6447536926777804,7108691199138363,3804664951737106
"02/24/2018",15083016912271652,6447599947952487,7108726850581524,3804700603180267
"02/25/2018",15088701620257410,6453028484882185,7111618467954781,3807549159976442
"02/26/2018",15097276379905554,6460531590270444,7116326980226110,3811702914683716
"02/27/2018",15153786388496621,6475674430579991,7132467025565853,3817831828177377
"02/28/2018",16538310370291529,6489700938340947,7417105498172819,3825076443545522
"03/01/2018",16553455107006766,6504845675056184,7424605827102126,3832576772474829
"03/02/2018",16558473762153790,6509333945913828,7427202279849756,3834791757877299
"03/03/2018",16566727405715646,6517587589475684,7431616208688389,3839205686715932
"03/04/2018",16570929365194127,6521531839657825,7433569786683706,3840973875134851
"03/05/2018",16576382883657883,6526729048424721,7436290581680579,3843512782476305
"03/06/2018",16741318777377448,6538936472452548,7472835231187934,3848117833332321
"03/07/2018",16753286285194173,6549639337188297,7478154267915180,3852667545427096
"03/08/2018",16761567266585674,6557162577654938,7482311115500277,3856278693871822
"03/09/2018",16769837970398343,6563497521360382,7485907233065631,3859214256808756
"03/10/2018",16771033316444219,6564147262801468,7486593017957642,3859493244536195
"03/11/2018",16776064533185714,6568913665375023,7489257502599616,3861962793342079
"03/12/2018",16789785073103988,6579048498176734,7495435260586612,3866194360488223
"03/13/2018",16795594804788207,6584588013270883,7498640038145637,3869199416963227
"03/14/2018",16807467987488807,6593274089255693,7504148827817325,3872760876836947
"03/15/2018",16814311918391453,6599850577227409,7508303083550087,3876718307736584
"03/16/2018",16826604695238079,6610625912265412,7514559447395400,3882069927727264
"03/17/2018",16828029861817396,6611516919289779,7515483895461180,3882601079325339
"03/18/2018",16828300532578456,6611787590050839,7515606711308078,3882723895172237
"03/19/2018",16831147668798096,6614042919264759,7517064484679548,3883744998041560
"03/20/2018",16967618737582242,6628837071056605,7552620286049527,3889018525883455
"03/21/2018",16969779979753421,6630728563840884,7553818290421555,3890020197540485
"03/22/2018",16983314245767644,6643999700749287,7562888545616193,3898902753102490
"03/23/2018",17009001312001008,6669148403791341,7572650270456997,3908266863563003
"03/24/2018",17009843422727833,6669990514518166,7573467291754634,3909083884860640
"03/25/2018",17011806177433908,6671425860675861,7574499200566545,3909724129018529
"03/26/2018",17018759493000513,6677850601169566,7577935342192692,3912767158747048
"03/27/2018",17022524218584246,6680813206411479,7580071905577944,3914318543838644
"03/28/2018",17025495406055346,6683784393882579,7581329815780587,3915576454041287
"03/29/2018",17029950231331597,6687702967954390,7583645148094395,3917495970997604
"03/30/2018",17041066528142416,6698289737427559,7589163626421480,3922623544681643
"03/31/2018",17067724266890692,6724677263018775,7601991867169564,3935249348650585
"04/01/2018",17075529128809667,6732218832002050,7608162762781781,3941233127943636
"04/02/2018",17083364204742279,6740053907934662,7611627596808633,3944697961970488
"04/03/2018",17110519036168743,6743372737543299,7624009522350810,3946399584306415
"04/04/2018",17122814871471062,6755668572845618,7629615866356037,3952005928311642
"04/05/2018",17130763310713366,6763445786495566,7633523885796412,3955837280253112
"04/06/2018",17148275043511673,6780426830604209,7642819675628786,3964915777958190
"04/07/2018",17157113960679280,6789265747771816,7647085986081522,3969182088410926
"04/08/2018",17168892501616085,6801044288708621,7651329295773257,3973425398102661
"04/09/2018",17177404541739687,6809556328832223,7655177561816906,3977273664146310
"04/10/2018",17190040463971866,6822186828243698,7662179872437110,3984273450649209
"04/11/2018",17197327500472179,6828424193281607,7665433741980592,3987038867741892
"04/12/2018",17337404554349803,6835079425948025,7693864961080914,3990438139638444
"04/13/2018",17978691479975326,6841871431134007,7827489831126055,3994200580763563
"04/14/2018",17979617643557334,6842797594716015,7827882022488238,3994592772125746
"04/15/2018",17984967490924404,6848147442083085,7830540433679244,3997251183316752
"04/16/2018",17989661583661192,6852733188861929,7833114504741018,3999752048827317
"04/17/2018",18002794264501707,6865719449641466,7838931823097681,4005533774632973
"04/18/2018",18016773954191982,6878661319750525,7845171583316906,4011251325934777
"04/19/2018",18088158825681314,6889189179205198,7875842334934941,4016235304436033
"04/20/2018",18117832357699090,6891998933365474,7890889039276128,4017658664409080
"04/21/2018",18120651898753685,6894818474420069,7892309645625333,4019079270758285
"04/22/2018",18124054519425833,6898221095092217,7893955965217009,4020725590349961
"04/23/2018",18128575323567448,6902741899233832,7896156317805084,4022925942938036
"04/24/2018",18154388672176381,6910694524452565,7908501775302662,4026899382982159
"04/25/2018",18163476272714974,6919782124991158,7913200974977125,4031598582656622
"04/26/2018",18171852482886946,6924231822576340,7917738623927776,4034272957601872
"04/27/2018",18175868455027570,6926725566439839,7919695458170456,4035472034056766
"04/28/2018",18180008952255026,6930790128275351,7921654316337130,4037393428530191
"04/29/2018",18185057983933606,6935839159953931,7924086183435044,4039825295628105
"04/30/2018",18201142229986668,6951923406006993,7932849325532550,4048588437725611
"05/01/2018",18221654768794941,6971179662789498,7942195883641623,4057404717131919
"05/02/2018",18226082875316676,6975511151809505,7945065347155991,4060228432307697
"05/03/2018",18250067818216612,6994347373391797,7956261798768703,4069023145446291
"05/04/2018",18256252176704711,6998140899706046,7959275510665799,4071038899663852
"05/05/2018",18257133462985426,6999022185986761,7959655062057977,4071418451056030
"05/06/2018",18259941544883036,7001830267884371,7960528565106698,4072291954104751
"05/07/2018",18263448930113062,7005337653114397,7962291970692586,4074055359690639
"05/08/2018",18272562721607999,7014451444609334,7966597249576940,4078360638574993
"05/09/2018",18287667075603510,7025945055790687,7973286915162567,4083519377431591
"05/10/2018",18309807723754735,7047425443272092,7983239709436808,4093129248121833
"05/11/2018",18320667222883714,7054288218122561,7988650907313790,4096676957230826
"05/12/2018",18321962621771998,7055583617010845,7989211942663877,4097237992580913
"05/13/2018",18323041162106520,7056662157345367,7989795972692978,4097822022610014
"05/14/2018",18334731980974120,7068352976212967,7994996522393852,4103022572310888
"05/15/2018",18345404505678517,7078988871839613,7999882892311843,4107896596870034
"05/16/2018",18367224653741114,7100752967650099,8009829611742680,4117813815507095
"05/17/2018",18387328538677997,7120856852586982,8021555461397268,4129539665161683
"05/18/2018",18407814421542461,7141342735451446,8033374218652414,4141358422416829
"05/19/2018",18425004579556143,7158532893465128,8043410809615728,4151395013380143
"05/20/2018",18430549130472503,7164077444381488,8046592761574883,4154576965339298
"05/21/2018",18434499718069069,7168028031978054,8048332616805264,4156316820569679
"05/22/2018",18436365430000332,7169893743909317,8049317133659833,4157301337424248
"05/23/2018",18454102814981800,7183874623087217,8057089032703707,4163343149596164
"05/24/2018",18464294713702676,7191328796411061,8061686133801701,4166661525756761
"05/25/2018",18582060512510956,7196607797935583,8091912128313990,4169135752719591
"05/26/2018",18582805185370006,7197352470794633,8092257616192111,4169481240597712
"05/27/2018",18583740433815378,7198287719240005,8092703925491356,4169927549896957
"05/28/2018",18584515017759161,7199062303183788,8093056570651756,4170280195057357
"05/29/2018",18603111891345398,7205917298505013,8099713195741095,4173817395143474
"05/30/2018",18612278882324091,7215084289483706,8102824258318623,4176928457721002
"05/31/2018",18624544001281805,7226905334617802,8109606156027391,4183491677346562
"06/01/2018",18643047033122224,7245408366458221,8119448556205790,4193334077524961
"06/02/2018",18643928408804859,7246289742140856,8120000891684586,4193886413003757
"06/03/2018",18645282675145450,7247644008481447,8120648642396337,4194534163715508
"06/04/2018",18647770628838440,7250131962174437,8123042028167187,4196927549486358
"06/05/2018",18653989477844883,7256350811180880,8126459156878511,4200344678197682
"06/06/2018",18660341322752026,7260282136603567,8130029153063304,4202257728991900
"06/07/2018",18666905376825322,7266409769475863,8133257631193580,4205271525521345
"06/08/2018",18675086140100199,7274590532750740,8136940899372748,4208954793700513
"06/09/2018",18676387117510551,7275891510161092,8137643788654666,4209657682982431
"06/10/2018",18678593419166104,7278097811816645,8138564766519681,4210578660847446
"06/11/2018",18682698742936524,7282203135587065,8140669230160460,4212683124488225
"06/12/2018",18688274287703294,7285395092990753,8143599683801476,4214484177091430
"06/13/2018",18735658603804540,7290850325515983,8163574489902094,4217058224305447
"06/14/2018",18754038099559267,7309229821270710,8173676858186905,4227160592590258
"06/15/2018",18763937974713038,7319121751992851,8178950066126570,4232428774538327
"06/16/2018",18766179701500135,7321363478779948,8179929138429318,4233407846841075
"06/17/2018",18767594575794853,7322778353074666,8180624025686910,4234102734098667
"06/18/2018",18777130730752178,7327602176247487,8185539051011147,4236481691357107
"06/19/2018",18785523057717433,7335994503212742,8189700038546560,4240642678892520
"06/20/2018",18795441861074367,7344294121383488,8194100251555480,4244634172262798
"06/21/2018",18802761837471002,7351495178430461,8197539988121403,4248042412146700
"06/22/2018",18807642712634818,7356376053594277,8199743966575106,4250246390600403
"06/23/2018",18815749355457892,7357202659551435,8203995339006574,4250667569438657
"06/24/2018",18817723139068414,7359176443161957,8204903329002650,4251575559434733
"06/25/2018",18830694460484479,7367105665264516,8211730625083389,4256184051589387
"06/26/2018",18839163829834361,7375575034614398,8216032824293333,4260486250799331
"06/27/2018",18843554210761501,7379965415541538,8218222904221418,4262676330727416
"06/28/2018",18848412799848815,7384824004628852,8220473717576799,4264927144082797
"06/29/2018",18860149175407349,7387232811901684,8224008032478059,4266245639991953
"06/30/2018",18864869250077759,7391952886572094,8226269096374831,4268506703888725
"07/01/2018",18880807928298606,7407891564792941,8234042496699371,4276280104213265
"07/02/2018",18887085211018024,7414168847512359,8237161120428910,4279398727942804
"07/03/2018",18978398562913808,7503268607573163,8275338761114080,4317011119854273
"07/04/2018",19028695910381979,7553565955041334,8298234340901760,4339906699641953
"07/05/2018",19038655127271654,7563243162737881,8302787721410123,4344399122241294
"07/06/2018",19042999928223555,7567371608063982,8304707533636297,4346250270578780
"07/07/2018",19050865714816679,7575237394657106,8308792998886129,4350335735828612
"07/08/2018",19053592895553520,7577964575393947,8310202875617608,4351745612560091
"07/09/2018",19089421452413948,7580717653583671,8320381354687153,4353013633184531
"07/10/2018",19091747231097469,7583043432267192,8321520701674237,4354152980171615
"07/11/2018",19103559032169395,7594855233339118,8327549858450652,4360182136948030
"07/12/2018",19203112568326212,7608625768995441,8360399275810082,4366672811180977
"07/13/2018",19211039790789182,7616552991458411,8364277481519508,4370551016890403
"07/14/2018",19217025729856988,7622538930526217,8366977947563432,4373251482934327
"07/15/2018",19219841152904394,7625354353573623,8368195547422640,4374469082793535
"07/16/2018",19224516074513545,7630018233433928,8370446502217768,4376718047718350
"07/17/2018",19229565484504660,7635053397650163,8373106809698961,4379374820550457
"07/18/2018",19241001626167433,7646303863387536,8378313281752858,4384445723860460
"07/19/2018",19363905254865452,7651801062788605,8402475565829593,4387353842480336
"07/20/2018",19369196797692241,7657092605615394,8405870585460542,4390748862111285
"07/21/2018",19370200262864567,7658096070787720,8406930039948508,4391808316599251
"07/22/2018",19371754059844546,7659649867767699,8407746188100306,4392624464751049
"07/23/2018",19376016584115566,7663912392038719,8409808203866845,4394686480517588
"07/24/2018",19380987099458812,7668882907381965,8412555693013150,4397433969663893
"07/25/2018",19395767401527404,7683663209450557,8419286069498577,4404164346149320
"07/26/2018",19410584983682098,7692298932169352,8426803478951017,4408262040167655
"07/27/2018",19415705312311856,7697419260799110,8429177884171701,4410636445388339
"07/28/2018",19418195257659324,7699909206146578,8430109915480136,4411568476696774
"07/29/2018",19424638214126379,7706352162613633,8433203658662822,4414662219879460
"07/30/2018",19435539302596348,7716814347606912,8440630117577354,4421481831534141
"07/31/2018",19448788882083405,7729972131204609,8447050354459052,4427843009802176
"08/01/2018",19468826778110160,7750010027231364,8456457775839179,4437250431182303
"08/02/2018",19481430802265525,7761293653282093,8462742694280077,4442848388557606
"08/03/2018",19490456550264352,7770319401280920,8467664759834458,4447770454111987
"08/04/2018",19491794729255698,7771657580272266,8468310566518387,4448416260795916
"08/05/2018",19491829240875432,7771692091892000,8468327576330390,4448433270607919
"08/06/2018",19585368643678400,7775350627923416,8508097715273889,4450000959587865
"08/07/2018",19605578120452872,7795560104697888,8517209968954764,4459113213268740
"08/08/2018",19611718247793869,7801700232038885,8519917165078494,4461820409392470
"08/09/2018",19618991238239550,7808973222484566,8523246780890685,4465150025204661
"08/10/2018",19630619745092187,7820601729337203,8528307214932217,4470210459246193
"08/11/2018",19633688261063025,7823670245308041,8529716031126790,4471619275440766
"08/12/2018",19636754014214729,7826735998459745,8531128268615390,4473031512929366
"08/13/2018",19651137375345351,7841119359590367,8539783530728662,4481686775042638
"08/14/2018",19663467968095767,7853449952340783,8545722000503668,4487625244817644
"08/15/2018",19669736368602136,7859718352847152,8548654098392039,4490557342706015
"08/16/2018",19678182777332702,7868164761577718,8552821100763855,4494724345077831
"08/17/2018",19683519649428812,7873501633673828,8555579281430637,4497482525744613
"08/18/2018",19685195254658915,7875177238903931,8556357974155360,4498261218469336
"08/19/2018",19686693238497430,7876675222742446,8556997002127575,4498900246441551
"08/20/2018",19689038036549708,7879020020794724,8558185736703332,4500088981017308
"08/21/2018",19705727665127332,7895709649372348,8564817964223837,4506721208537813
"08/22/2018",19713917973248214,7903899957493230,8568315621695605,4510218866009581
"08/23/2018",19724041713636162,7914023697881178,8572520950734709,4514424195048685
"08/24/2018",19729043326509281,7919025310754297,8574759999638146,4516663243952122
"08/25/2018",19859772344674744,7921813862848660,8608538120691992,4517949484457561
"08/26/2018",19860736638111096,7922778156285012,8608978407904375,4518389771669944
"08/27/2018",19873039725729165,7935081243903081,8614705115849625,4524116479615194
"08/28/2018",19876573848535800,7938615366709716,8617186845939156,4526598209704725
"08/29/2018",19888000368429027,7950041886602943,8622552190258315,4531963554023884
"08/30/2018",19896177258422117,7958218776596033,8627066318319603,4536477682085172
"08/31/2018",19923817520109577,7968930206465171,8644412870614612,4542295271362696
"09/01/2018",19937899968609352,7983012654964946,8651352762446453,4549235163194537
"09/02/2018",19939513740596518,7984626426952112,8652090752735976,4549973153484060
"09/03/2018",19940868449803668,7985981136159262,8652822163219035,4550704563967119
"09/04/2018",19955831956521264,8000321314473104,8658525528711607,4556288979485118
"09/05/2018",19963229990804092,8004216178569779,8661673834346876,4558190599575229
"09/06/2018",19976286742803601,8017051335561488,8668650866767382,4565039165007445
"09/07/2018",19984459859463380,8025224452221267,8672354760132209,4568743058372272
"09/08/2018",19991424715881579,8032189308639466,8675806762249280,4572195060489343
"09/09/2018",19992396849064305,8033161441822192,8676270263951448,4572658562191511
"09/10/2018",20000611848029871,8041376440787758,8679915070284576,4576303368524639
"09/11/2018",20007103243786055,8046925003072490,8682613738180743,4578513861678662
"09/12/2018",20019831646152489,8051387346473606,8688487929903844,4580603174306794
"09/13/2018",20030147327049503,8061703027370620,8693340352419099,4585455596822049
"09/14/2018",20041443704017329,8072999404338446,8697575082857225,4589690327260175
"09/15/2018",20044605249870540,8076160950191657,8699356667848897,4591471912251847
"09/16/2018",20050017442964442,8081573143285559,8702050535518890,4594165779921840
"09/17/2018",20067829624885357,8099385325206474,8710131067350217,4602246311753167
"09/18/2018",20077666714595519,8107938426572836,8714382150466533,4606059464360139
"09/19/2018",20088661124666583,8117818083937800,8719304160175280,4610280446892922
"09/20/2018",20107603099363557,8136760051950067,8728695018084095,4619671301152760
"09/21/2018",20111183537666709,8140340490253219,8730519295454927,4621495578523592
"09/22/2018",20112320014851942,8141476967438452,8731085065578204,4622061348646869
"09/23/2018",20114540220539944,8143697173126454,8731878768691406,4622855051760071
